,BARCODE,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DESCRIPTION,FACILITYID,GRASS_CUTTING_ROUTE,HOUSE_NO,INSERVICE_COST,INSERVICE_DATE,IRRIGATED,LEGACYID,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MODEL,MOD_DATE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,PARK_NAME,PARK_OWNERSHIP,PASSIVE_TURF_TYPE,REFERENCE_NO,ROAD_CODE,SERIAL_NO,SERVICE_CLASSIFICATION,SERVICE_LEVEL,STATUS,STATUS_DATE,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WITHIN_DETENTION_POND,WITHIN_UTILITY_ROW,WORK_ASSIGNMENT,YRS_LIFE_EXPECTANCY
595,,,,,,"Passive Grass - Groomed; 67A - Utility ROW, 18125 64 Ave",1001440762,,18125,0,,,0703-000001358,at 17926 67 Ave entrance to site,Parks,,067,,20171208,"67A - Utility ROW, 18125 64 Ave",Park,Parks,,,Groomed,067-11,06400,,,,OPERATING,20070319170600,,,,,,,
596,,,,,,"Passive Grass - Well Groomed; Cloverdale Arena, 6090 176 St",1001440767,,06090,0,,,0703-000000520,throughout site,Parks,,077,,20171208,"Cloverdale Arena Grounds, 6090 176 St",Land,Parks,,,Well Groomed,077-17,17600,,,,OPERATING,,,,,,,,
597,,,,,,"Passive Grass - Groomed; 61L - Greenbelt, 6718 - 135 St",1001440293,,06718,0,,,0703-000000491,throughout site,PARKS,,061,,20171211,"61L - Greenbelt, 6718 135 St",Park,PARKS,,,Groomed,061-11,13500,,,,OPERATING,,,,,,,,
598,,,,,,Passive Grass - Moderate; Walkway - 16450 110 Ave,1001440637,,16450,0,,,0703-000000440,at 164a St blvd,PARKS,,015,,20160915,Walkway - 16450 110 Ave,Walkway,PARKS,,,Moderate,015-26,11000,,,,OPERATING,20060328143200,,,,,,,
599,,,,,20180507,"Passive Grass - Well Groomed; City Hall Grounds, 14245 56 Ave",1002004725,,14245,0,,,1001901466,"In the park, grass ref # 1",RCMP,,072,,20180507,"City Hall Grounds, 14245 56 Ave",Land,RCMP,,,Well Groomed,072-09,05600,,,,OPERATING,20010529094000,,,,,,,
600,,,,,,"Passive Grass - Groomed; Evergreen Park, 9950 - 130 St",1001440530,,09950,0,,,0703-000000147,Throughout Park,PARKS,,021,,20160920,"Evergreen Park, 9950 130 St",Park,PARKS,,,Groomed,021-02,13000,,,,OPERATING,,,,,,,,
601,,,,,,"Passive Grass - Groomed; Poplar Park, 13074 - 112 Ave",1001440459,,13074,0,,,0703-000000136,Throughout West Side of Park,PARKS,,011,,20160913,"Poplar Park, 13074 112 Ave",Park,PARKS,,,Groomed,011-01,11200,,,,OPERATING,,,,,,,,
602,,,,,,"Passive Grass - Groomed; Hummingbird Park, 11083 - Swan Cres",1001440461,,11083,0,,,0703-000000094,throughout site,PARKS,,013,,20160913,"Hummingbird Park, 11083 Swan Cres",Park,PARKS,,,Groomed,013-01,15155,,,,OPERATING,,,,,,,,
603,,,,,,"Passive Grass - Well Groomed; Crescent Beach, 12160 Beecher St",1001440406,,12160,0,,,0703-000000066,at Sullivan point,PARKS,,110,,20170130,"Crescent Beach, 12160 Beecher St",Park,PARKS,,,Well Groomed,110-01,02780,,,,OPERATING,,,,,,,,
604,,,,,,"Passive Grass - Well Groomed; Tom Binnie Park, 10665 - City Parkway",1001440434,,10665,0,,,0703-000000165,"around youth centre, playground, and court",PARKS,,011,,20160915,"Tom Binnie Park, 10665 City Parkway",Park,PARKS,,,Well Groomed,011-02,13502,,,,OPERATING,,,,,,,,
605,,,,,,"Passive Grass - Groomed; Grandview Heights Linear Park, 2919 164 St",1002038248,,02919,,20180515,,,Along 28B Ave,Parks,,115,,20180515,"Grandview Heights Linear Park, 2919 164 St",Park,Parks,Grandview Heights Linear Park,,Groomed,115-07,16400,,,,OPERATING,,,,,,,,
606,,,,,,"Passive Grass - Well Groomed; Fleetwood Community Centre & Library Grounds, 15996 84 Ave",1001440870,,15996,0,20010213,,0703-000001437,throughout Library and Community Centre site,Parks,,044,,20170130,"Fleetwood Community Centre & Library Grounds, 15996 84 Ave",Land,Parks,,,Well Groomed,044-09,08400,,,,OPERATING,20110629130100,,,,,,,
607,,,,,,"Passive Grass - Groomed; Grandview Heights Linear Park, 2919 164 St",1002038255,,02919,,20180517,,,along path from 162A St to 164 St,Parks,,115,,20180517,"Grandview Heights Linear Park, 2919 164 St",Park,Parks,Grandview Heights Linear Park,,Groomed,115-08,16400,,,,OPERATING,,,,,,,,
608,,,,,,"Passive Grass - Groomed; Robertson Drive Park, 12730 - 92 Ave",1001440575,,12730,0,,,0703-000000142,throughout site,PARKS,,030,,20160915,"Robertson Drive Park, 12730 92 Ave",Park,PARKS,,,Groomed,030-04,09200,,,,OPERATING,,,,,,,,
609,,,,,,"Passive Grass - Well Groomed; Frost Road Park, 8607 - 164 St",1001440480,,08607,0,,,0703-000000160,throughout site,PARKS,,045,,20160915,"Frost Road Park, 8607 164 St",Park,PARKS,,,Well Groomed,045-10,16400,,,,OPERATING,,,,,,,,
610,,,,,,"Passive Grass - Well Groomed; Crescent Beach, 12160 Beecher St",1001440639,,12160,0,20041001,,0703-000000668,along beach from south of Beecher St to Sullivan Point,PARKS,,110,,20170130,"Crescent Beach, 12160 Beecher St",Park,PARKS,,,Well Groomed,110-02,02780,,,,OPERATING,,,,,,,,
611,,,,,,"Passive Grass - Groomed; 21C - Tot-Lot, 9652 - 129 St",1001440529,,09652,0,,,0703-000000204,Throughout Site,PARKS,,021,,20160915,"21C - Tot-Lot, 9652 129 St",Park,PARKS,,,Groomed,021-01,12900,,,,OPERATING,,,,,,,,
612,,,,,,"Passive Grass - Background; Fraser View Park, 11210 159A St",1001440712,,11210,0,,,0703-000000704,30 m perimeter behind homes at 15955 113 Ave portion of site,PARKS,,005,,20180116,"Fraser View Park, 11210 159A St",Park,PARKS,,,Background,005-03,15950,,,,OPERATING,20060420131500,,,,,,,
613,,,,,,"Passive Grass - Groomed; Hyland Creek Park, 6542 138 St",1001440286,,06542,0,,,0703-000000835,walkway at 14092 65 Ave,PARKS,,062,,20171208,"Hyland Creek Park, 6542 138 St",Park,PARKS,,,Groomed,062-20,13800,,,,OPERATING,,,,,,,,
614,,,,,20161006,"Passive Grass - Background; Newton Athletic Park, 7395 128 St",1001893979,,07395,0,,,1001850514,western portion of site along multi-use path and patch north of BMX track,Parks,,050,,20180116,"Newton Athletic Park, 7395 128 St",Park,Parks,,,Background,050-11,12800,,,,OPERATING,20060424150900,,,,,,,
615,,,,,,"Passive Grass - Well Groomed; Port Kells Park, 19340 - 88 Ave",1001440437,,19340,0,,,0703-000000747,along path thru northeast portion of site,PARKS,,049,,20161006,"Port Kells Park, 19340 88 Ave",Park,PARKS,,,Well Groomed,049-02,08800,,,,OPERATING,20060508103800,,,,,,,
616,,,,,,"Passive Grass - Moderate; Newton Athletic Park, 7395 128 St",1001440868,,07395,0,,,0703-000000676,along multi-use greenway to NAP and south to 73a Ave,Parks,,050,,20180116,"Newton Athletic Park, 7395 128 St",Park,Parks,,,Moderate,050-09,12800,,,,OPERATING,20060403151500,,,,,,,
617,,,,,,"Passive Grass - Groomed; Fraser Heights Park, 10588 160 St",1001440441,,10588,0,19990914,,0703-000001131,@ 10489 Fraserglen Dr entrance to park,Parks,,015,,,"Fraser Heights Park, 10588 160 St",Park,Parks,,,Groomed,015-06,16000,,,,OPERATING,20000919101200,,,,,,,
618,,,,,,"Passive Grass - Groomed; Fraser Heights Park, 10588 160 St",1001440443,,10588,0,,,0703-000000714,@ entrance just N of 10669 Glenwood Dr,PARKS,,015,,,"Fraser Heights Park, 10588 160 St",Park,PARKS,,,Groomed,015-09,16000,,,,OPERATING,,,,,,,,
619,,,,,,"Passive Grass - Groomed; 62D - Greenbelt, 14341 - 68 Ave",1001440287,,14341,0,,,0703-000000223,walkway at 14355 68b Ave,PARKS,,062,,20171208,"62D - Greenbelt, 14341 68 Ave",Park,PARKS,,,Groomed,062-21,06800,,,,OPERATING,,,,,,,,
620,,,,,,"Passive Grass - Groomed; 15L - Greenbelt, 10751 Eastglen Close",1001440445,,10751,0,,,0703-000000854,throughout site,PARKS,,015,,,"15L - Greenbelt, 10751 Eastglen Close",Park,PARKS,,,Groomed,015-13,16353,,,,OPERATING,,,,,,,,
621,,,,,,"Passive Grass - Moderate; 32A - Greenbelt, 13847 - 94 Ave",1001440705,,13847,0,,,0703-000000780,"along 138 St blvd, Kenmore Dr blvd, and multi-use path",PARKS,,032,,20130704,"32A - Greenbelt, 13847 94 Ave",Park,PARKS,,,Moderate,032-07,09400,,,,OPERATING,,,,,,,,
622,,,,,,"Passive Grass - Well Groomed; Crescent Park, 2585 132 St",1001440756,,02585,0,,,0703-000000067,Throughout most of site,PARKS,,111,,20180117,"Crescent Park, 2585 132 St",Park,PARKS,,,Well Groomed,111-03,13200,,,,OPERATING,,,,,,,,
623,,,,,,"Passive Grass - Groomed; 15E - Greenbelt, 16263 Glenwood Crescent South",1001440448,,16263,0,,,0703-000000757,along both sides of path,PARKS,,015,,,"15E - Greenbelt, 16263 Glenwood Crescent South",Park,PARKS,,,Groomed,015-17,10487,,,,OPERATING,,,,,,,,
624,,,,,,"Passive Grass - Groomed; Crescent Park, 2585 132 St",1001440757,,02585,0,,,0703-000001356,NW corner of park,PARKS,,111,,20180117,"Crescent Park, 2585 132 St",Park,PARKS,,,Groomed,111-07,13200,,,,OPERATING,20070319125800,,,,,,,
625,,,,,,"Passive Grass - Moderate; Maple Park, 14939 - 84 Ave",1001440688,,14939,0,,,0703-000000678,along blvds at 15048 Spenser Dr and 15055 84 Ave,PARKS,,043,,,"Maple Park, 14939 84 Ave",Park,PARKS,,,Moderate,043-06,08400,,,,OPERATING,,,,,,,,
626,,,,,,"Passive Grass - Moderate; 43M - Greenbelt, 15046 - 85A Ave",1001440689,,15046,0,,,0703-000000493,along Spenser Dr and 85a Ave blvds,PARKS,,043,,,"43M - Greenbelt, 15046 85A Ave",Park,PARKS,,,Moderate,043-07,08550,,,,OPERATING,,,,,,,,
627,,,,,,"Passive Grass - Moderate; 43V - Greenbelt, 15177 81 Ave",1001440691,,15177,0,19990927,,0703-000001138,along 81 Ave blvd,Parks,,043,,,"43V - Greenbelt, 15177 81 Ave",Park,Parks,,,Moderate,043-09,08100,,,,OPERATING,20000927153200,,,,,,,
628,,In House Mowing,,,20170313,"Passive Grass - Well Groomed; Bear Creek Park, 13750 88 Ave",1001912776,,13750,0,19991011,,1001440742,Bear Creek Park Gardens,Parks,,042,,20170313,"Bear Creek Park, 13750 88 Ave",Park,Parks,,,Well Groomed,042-12,08800,,,,OPERATING,20001011141500,,,,,,,
629,,,,,,"Passive Grass - Moderate; Charles Richardson Nature Reserve, 16934 88 Ave",1001440695,,16934,0,,,0703-000000446,along Greenway Dr blvd on S edge of site,PARKS,,046,,,"Charles Richardson Nature Reserve, 16934 88 Ave",Park,PARKS,,,Moderate,046-02,08800,,,,OPERATING,,,,,,,,
630,,,,,,"Passive Grass - Moderate; Charles Richardson Nature Reserve, 16934 88 Ave",1001440696,,16934,0,,,0703-000000901,along sides of path at Wildwood Place entrance to site,Parks,,046,,,"Charles Richardson Nature Reserve, 16934 88 Ave",Park,Parks,,,Moderate,046-03,08800,,,,OPERATING,20010816145400,,,,,,,
631,,,,,,"Passive Grass - Moderate; 51A - Greenbelt, 7850 132 St",1001440698,,07850,0,,,0703-000000689,entire site,PARKS,,051,,,"51A - Greenbelt, 7850 132 St",Park,PARKS,,,Moderate,051-03,13200,,,,OPERATING,20060403152400,,,,,,,
632,,,,,,"Passive Grass - Moderate; John Tompson Park, 14324 Hawkstream Dr",1001440699,,14324,0,20001011,,0703-000001225,at 77 Ave & 142 St entrance to site,Parks,,052,,,"John Tompson Park, 14324 Hawkstream Dr",Park,Parks,,,Moderate,052-05,08013,,,,OPERATING,20020807135600,,,,,,,
633,,,,,,"Passive Grass - Moderate; Cottonwood Park, 16144 - 78 Ave",1001440701,,16144,0,,,0703-000000696,along 77a Ave blvd,PARKS,,055,,,"Cottonwood Park, 16144 78 Ave",Park,PARKS,,,Moderate,055-02,07800,,,,OPERATING,20060403154300,,,,,,,
634,,,,,,"Passive Grass - Moderate; Charles Richardson Nature Reserve, 8444 - 168 St",1001440694,,08444,0,,,0703-000000457,"along Greenway Dr, 168 St, and 84 Ave blvds",PARKS,,046,,20130417,"Charles Richardson Nature Reserve, 8444 168 St",Park,PARKS,,,Moderate,046-01,16800,,,,OPERATING,,,,,,,,
635,,,,,,"Passive Grass - Moderate; Price Creek Park, 8732 - 146 St",1001440690,,08732,0,,,0703-000000723,along path from 146 St to 147 St,PARKS,,043,,20130417,"Price Creek Park, 8732 146 St",Park,PARKS,,,Moderate,043-08,14600,,,,OPERATING,,,,,,,,
636,,,,,,"Passive Grass - Groomed; William Beagle Park, 12944 - 92A Ave",1001440577,,12944,0,,,0703-000000169,Throughout Park,PARKS,,031,,20170208,"William Beagle Park, 12944 92A Ave",Park,PARKS,,,Groomed,031-01,09250,,,,OPERATING,,,,,,,,
637,,,,,,"Passive Grass - Well Groomed; Operations Yard Grounds, 6651 148 St",1001440925,,06651,0,20170206,,0703-000000914,Throughout Yard and Parking Lot ref # 063-04,Parks,,063,,20170206,"Operations Yard Grounds, 6651 148 St",Land,Parks,,,Well Groomed,063-04,14800,,,,OPERATING,20020718115300,,,,,,,
638,,,,,,"Passive Grass - Groomed; Magee Park, 6872 191 St",1001440778,,06872,0,20070606,,0703-000001360,throughout site,Parks,,068,,20171208,"Magee Park, 6872 191 St",Park,Parks,,,Groomed,068-12,19100,,,,OPERATING,20070510131200,,,,,,,
639,,,,,,Passive Grass - Groomed; Walkway - 60 Ave & 167 St,1001440779,,06000,0,20070403,,0703-000001367,from 61 Ave to 60 Ave,Parks,,075,,20171208,Walkway - 60 Ave & 167 St,Walkway,Parks,,,Groomed,075-11,16700,,,,OPERATING,20080218093000,,,,,,,
640,,,,,,"Passive Grass - Groomed; 75C - Greenbelt, 16505 59 Ave",1001440780,,16505,0,20070504,,0703-000001368,from 59 Ave to 60 Ave,Parks,,075,,20171208,"75C - Greenbelt, 16505 59 Ave",Park,Parks,,,Groomed,075-12,05900,,,,OPERATING,20080218100000,,,,,,,
641,,,,,,"Passive Grass - Groomed; 75F - Greenbelt, 5951 164 St",1001440783,,05951,0,20070907,,0703-000001371,throughout site,Parks,,075,,20171208,"75F - Greenbelt, 5951 164 St",Park,Parks,,,Groomed,075-21,16400,,,,OPERATING,20080218170500,,,,,,,
642,,,,,,"Passive Grass - Groomed; 78B - Utility ROW, 6030 184 St",1001440791,,06030,0,20080604,,0703-000001379,along blvd and paths,Parks,,078,,20171208,"78B - Utility ROW, 6030 184 St",Park,Parks,,,Groomed,078-17,18400,,,,OPERATING,20080728125000,,,,,,,
643,,,,,,"Passive Grass - Groomed; Provinceton Park, 6994 180 St",1001440792,,06994,0,20080615,,0703-000001383,throughout site,Parks,,067,,20171208,"Provinceton Park, 6994 180 St",Park,Parks,,,Groomed,067-05,18000,,,,OPERATING,20080805161900,,,,,,,
644,,,,,,"Passive Grass - Groomed; 75K - Greenbelt, 6098 163b St",1001440798,,06098,0,20081104,,0703-000001389,throughout site,Parks,,075,,20171208,"75K - Greenbelt, 6098 163b St",Park,Parks,,,Groomed,075-16,16370,,,,OPERATING,20081104093600,,,,,,,
645,,,,,,"Passive Grass - Groomed; Hayle Place Park - 61B, 6996 - Hayle Pl",1001440294,,06996,0,,,0703-000000084,throughout site,PARKS,,061,,20171211,"Hayle Place Park, 6996 Hayle Pl",Park,PARKS,,,Groomed,061-12,13045,,,,OPERATING,,,,,,,,
646,,,,,,"Passive Grass - Groomed; Beaver Creek Park, 12270 66 Ave",1001440372,,12270,0,,,0703-000000148,"edges of forest, trees, and site",PARKS,,060,,20171211,"Beaver Creek Park, 12270 66 Ave",Park,PARKS,,,Groomed,060-04,06600,,,,OPERATING,,,,,,,,
647,,,,,,"Passive Grass - Groomed; Beaver Creek Heights Park, 6722 122A St",1001440374,,06722,0,,,0703-000000035,throughout site,PARKS,,060,,20171211,"Beaver Creek Heights Park, 6722 122A St",Park,PARKS,,,Groomed,060-06,12250,,,,OPERATING,,,,,,,,
648,,,,,,"Passive Grass - Groomed; 60F - Greenbelt, 6711 - 122A St",1001440375,,06711,0,,,0703-000000458,throughout site,PARKS,,060,,20171211,"60F - Greenbelt, 6711 122A St",Park,PARKS,,,Groomed,060-07,12250,,,,OPERATING,,,,,,,,
649,,,,,,"Passive Grass - Groomed; Evershine Park, 12688 70 Ave",1001440376,,12688,0,,,0703-000000501,throughout site,PARKS,,060,,20171211,"Evershine Park, 12688 70 Ave",Park,PARKS,,,Groomed,060-11,07000,,,,OPERATING,,,,,,,,
650,,,,,,"Passive Grass - Groomed; Puss in Boots Park, 7120 129A St",1001440377,,07120,0,,,0703-000000793,around playground,PARKS,,061,,20171211,"Puss in Boots Park, 7120 129A St",Park,PARKS,,,Groomed,061-13,12950,,,,OPERATING,,,,,,,,
651,,,,,20170130,"Passive Grass - Moderate; Hemlock Park / North Works Yard, 9353 160 St",1001904624,,09353,,20170130,,,along 160 St and 158 St,Parks,,034,,20170130,"Hemlock Park / North Works Yard, 9353 160 St",Park,Parks,,,Moderate,034-23,16000,,,,OPERATING,,,,,,,,
652,,,,,,"Passive Grass - Groomed; 24N - Tot-Lot - VIP Site, 10126 - 159 St",1001440544,,10126,0,,,0703-000000498,Surrounding Playground,PARKS,,024,,20160920,"24N - Tot-Lot - VIP Site, 10126 159 St",Park,PARKS,,,Groomed,024-05,15900,,,,OPERATING,,,,,,,,
653,,,,,,"Passive Grass - Groomed; Peter Pan Park, 12225 80 Ave",1001440590,,12225,0,,,0703-000000135,Throughout Site,PARKS,,040,,20171020,"Peter Pan Park, 12225 80 Ave",Park,PARKS,,,Groomed,040-01,08000,,,,OPERATING,,,,,,,,
654,,,,,,"Passive Grass - Background; 2B - Greenbelt, 14248 Currie Dr",1001440709,,14248,0,,,0703-000000703,most of site,PARKS,,002,,20180115,"2B - Greenbelt, 14248 Currie Dr",Park,PARKS,,,Background,002-02,14340,,,,OPERATING,20060420120900,,,,,,,
655,,,,,20170208,"Passive Grass - Groomed; 122G - Greenbelt, 13741 20 Ave",1001905541,,13741,0,19990912,,1001440236,walkway 13677 20 Ave,Parks,,122,,20171206,"122G - Greenbelt, 13741 20 Ave",Park,Parks,,,Groomed,122-14,02000,,,,OPERATING,20000912124500,,,,,,,
656,,,,,,"Passive Grass - Groomed; 30A - Tot-Lot - VIP Site, 12304 - 92A Ave",1001440572,,12304,0,,,0703-000000177,Throughout Site,PARKS,,030,,20160920,"30A - Tot-Lot, 12304 92A Ave",Park,PARKS,,,Groomed,030-01,09250,,,,OPERATING,,,,,,,,
657,,,,,20170208,"Passive Grass - Groomed; 122Q - Greenbelt, 13851 20 Ave",1001905551,,13851,0,20000728,,1001440235,walkway at 13849 20 Ave,Parks,,122,,20171206,"122Q - Greenbelt, 13851 20 Ave",Park,Parks,,,Groomed,122-11,02000,,,,OPERATING,20020806115000,,,,,,,
658,,,,,20170208,"Passive Grass - Groomed; 122L - Greenbelt, 2017 140 St",1001905559,,02017,0,19950523,,1001440323,walkway at 13970 20 Ave,Parks,,122,,20171206,"122L - Greenbelt, 2017 140 St",Park,Parks,,,Groomed,122-16,14000,,,,OPERATING,20020806113300,,,,,,,
659,,,,,,"Passive Grass - Groomed; Elgin Estates Park, 14390 Crescent Rd",1001440208,,14390,0,20030126,,0703-000000972,at 144 St and 34 Ave entrance to site,Parks,,102,,20171206,"Elgin Estates Park, 3102 142 St",Park,Parks,,,Groomed,102-03,80403,,,,OPERATING,20040319144000,,,,,,,
660,,,,,20170206,"Passive Grass - Well Groomed; Public Building, 10660 City Parkway",1001905190,,10660,,20170206,,1001905188,along City Parkway,Parks,,011,,20170206,"Public Building, 10660 City Parkway",Land,Parks,,,Well Groomed,011-10,13502,,,,OPERATING,,,,,,,,
661,,,,,,"Passive Grass - Well Groomed; Hemlock Park, 9353 160 St",1001440751,,09353,0,19980213,,0703-000000912,around parking lot and office building and on road ROW to north of building,Parks,,034,,20170206,"Hemlock Park, 9353 160 St",Park,Parks,,,Well Groomed,034-20,16000,,,,OPERATING,20020123083500,,,,,,,
662,,,,,,"Passive Grass - Groomed; Elgin Estates Park, 14303 - 31 Ave",1001440209,,14303,0,,,0703-000000496,along 31 Ave blvd,PARKS,,112,,20171206,"Elgin Estates Park, 3102 142 St",Park,PARKS,,,Groomed,112-01,03100,,,,OPERATING,,,,,,,,
663,,,,,,"Passive Grass - Groomed; 15F - Greenbelt, 16326 Glenwood Crescent South",1001440449,,16326,0,,,0703-000000759,throughout site,PARKS,,015,,,"15F - Greenbelt, 16326 Glenwood Crescent South",Park,PARKS,,,Groomed,015-12,10487,,,,OPERATING,,,,,,,,
664,,,,,,"Passive Grass - Groomed; 15H - Greenbelt, 16341 104 Ave",1001440450,,16341,0,,,0703-000000761,Throughout site,PARKS,,015,,,"15H - Greenbelt, 16341 104 Ave",Park,PARKS,,,Groomed,015-16,10400,,,,OPERATING,,,,,,,,
665,,,,,20160525,"Passive Grass - Well Groomed; Newton Library Grounds, 13795 70 Ave",1001878379,,13795,0,,,1001440408,throughout site,Parks,,062,,20170331,"Newton Library Grounds, 13795 70 Ave",Land,Parks,,,Well Groomed,062-02,07000,,,,OPERATING,20020828135800,,,,,,,
666,,,,,,"Passive Grass - Groomed; Glenwood Park, 16625 - Glenwood Cres South",1001440452,,16625,0,,,0703-000000078,Throughout Park,PARKS,,015,,,"Glenwood Park, 16625 Glenwood Cres South",Park,PARKS,,,Groomed,015-18,10487,,,,OPERATING,,,,,,,,
667,,,,,,"Passive Grass - Groomed; Fraser Wood Park, 10621 - Arbutus Wynd",1001440453,,10621,0,,,0703-000000074,Throughout Park,PARKS,,015,,,"Fraser Wood Park, 10621 Arbutus Wynd",Park,PARKS,,,Groomed,015-19,16595,,,,OPERATING,,,,,,,,
668,,,,,20160914,"Passive Grass - Moderate; Poplar Park, 13074 - 112 Ave",1001891960,,13074,,20160914,,,North side of park along 112 Ave,Parks,,011,,20160914,"Poplar Park, 13074 112 Ave",Park,Parks,,,Moderate,011-09,11200,,,,OPERATING,,,,,,,,
669,,,,,,"Passive Grass - Groomed; Cedar Grove Park, 10222 141 St",1001440772,,10222,0,,,0703-000000054,throughout site,PARKS,,022,,20180607,"Cedar Grove Park, 10222 141 St",Park,PARKS,,,Groomed,022-01,14100,,,,OPERATING,,,,,,,,
670,,,,,,"Passive Grass - Groomed; Coyote Springs Park, 8108 164A St",1001440567,,08108,0,,,0703-000000207,throughout site,PARKS,,045,,20160518,"Coyote Springs Park, 8108 164A St",Park,PARKS,,,Groomed,045-02,16450,,,,OPERATING,,,,,,,,
671,,,,,,"Passive Grass - Groomed; Bothwell Elementary School Park, 10148 170A St",1001440455,,10148,0,,,0703-000000192,throughout site,PARKS,,026,,20180126,"Bothwell Elementary School Park, 10148 170A St",Park,PARKS,,,Groomed,026-01,17050,,,,OPERATING,,,,,,,,
672,,,,,20160204,"Passive Grass - Well Groomed; Darts Hill Garden Park, 1660 - 168 St",1001857441,,01660,,,,,"In the park, grass ref # 3",Parks,,126,,20180628,"Darts Hill Garden Park, 1660 168 St",Park,Parks,,,Well Groomed,126-01,16800,,,,OPERATING,,,,,,,,
673,,,,,,"Passive Grass - Background; Bridgeview Park, 11475 126A St",1001440707,,11475,0,,,0703-000000702,perimeter ditch,PARKS,,000,,20160914,"Bridgeview Park, 11475 126A St",Park,PARKS,,,Background,000-03,12650,,,,OPERATING,20060420115200,,,,,,,
674,,,,,,"Passive Grass - Well Groomed; Bridgeview Park, 11475 126A St",1001440463,,11475,0,,,0703-000000045,In the park,PARKS,,000,,20160914,"Bridgeview Park, 11475 126A St",Park,PARKS,,,Well Groomed,000-02,12650,,,,OPERATING,,,,,,,,
675,,,,,,"Passive Grass - Background; Bridlewood Park, 2144 - 134 St",1001440466,,02144,0,,,0703-000000096,access from 2245 133 St and Dogwood Park,PARKS,,121,,20180126,"Bridlewood Park, 2144 134 St",Park,PARKS,,,Background,121-22,13400,,,,OPERATING,,,,,,,,
676,,,,,,"Passive Grass - Groomed; Ellendale Park, 14671 110A Ave",1001440464,,14671,0,,,0703-000000068,Throughout Park,PARKS,,013,,,"Ellendale Park, 14665 110A Ave",Park,PARKS,,,Groomed,013-03,11050,,,,OPERATING,,,,,,,,
677,,,,,,"Passive Grass - Moderate; 55I - Greenbelt, 7711 161A St",1001440702,,07711,0,,,0703-000001148,along 77a Ave blvd,Parks,,055,,,"55I - Greenbelt, 7711 161A St",Park,Parks,,,Moderate,055-02,16150,,,,OPERATING,20010815075800,,,,,,,
678,,,,,,"Passive Grass - Moderate; 55B - Greenbelt, 16695 77 Ave",1001440703,,16695,0,,,0703-000000698,along 77 Ave blvd,PARKS,,055,,,"55B - Greenbelt, 16695 77 Ave",Park,PARKS,,,Moderate,055-03,07700,,,,OPERATING,20060403155000,,,,,,,
679,,,,,20130705,"Passive Grass - Moderate; 12H - Utility ROW, 10550 140 St",1001605313,,10550,,20130101,,,along pathway,,,012,,20180116,12H - Utility ROW,Park,,12H - Utility ROW,,Moderate,012-11,14000,,,,OPERATING,,,,,,,,
680,,,,,20171130,"Passive Grass - Background; 42C - Utility ROW, 14204 82a Ave",1001956600,,14204,0,,,1001440728,at 140 St and 82 Ave portion of site (excluding detention pond),Parks,,042,,20171214,"42C - Utility ROW, 14204 82a Ave",Park,Parks,,,Background,042-06,08250,,,,OPERATING,20060424134700,,,,,,,
681,,,,,,"Passive Grass - Background; 60E - Utility ROW, 12485 69a Ave",1001440918,,12485,0,20001113,,0703-000000907,throughout site along path edges and fences,Parks,,060,,20180116,"60E - Utility ROW, 12485 69a Ave",Park,Parks,,,Background,060-03,06950,,,,OPERATING,20011113111400,,,,,,,
682,,,,,,"Passive Grass - Moderate; 55K - Greenbelt, 16659 78a Ave",1001440710,,16659,0,19960307,,0703-000001255,at 7894 166 St portion of site and at 7895 167a St portion of site,Parks,,055,,,"55K - Greenbelt, 16659 78a Ave",Park,Parks,,,Moderate,055-04,07850,,,,OPERATING,20021029095700,,,,,,,
683,,,,,,"Passive Grass - Moderate; William Watson Park, 16510 80 Ave",1001440711,,16510,0,,,0703-000000172,from 164 St to 166 St along S edge of site,PARKS,,055,,,"William Watson Park, 16510 80 Ave",Park,PARKS,,,Moderate,055-04,08000,,,,OPERATING,20061002172500,,,,,,,
684,,,,,,"Passive Grass - Groomed; 60E - Utility ROW, 12485 69a Ave",1001440765,,12485,0,19920307,,0703-000001256,west entrances to site,Parks,,060,,20180116,"60E - Utility ROW, 12485 69a Ave",Park,Parks,,,Groomed,060-10,06950,,,,OPERATING,20021029101100,,,,,,,
685,,,,,,"Passive Grass - Groomed; 70A - Utility ROW, 12492 64 Ave",1001440764,,12492,0,,,0703-000001344,along 64 Ave & 62a Ave blvds,Parks,,070,,20180116,"70A - Utility ROW, 12492 64 Ave",Park,Parks,,,Groomed,070-11,06400,,,,OPERATING,20060117161700,,,,,,,
686,,,,,,"Passive Grass - Moderate; 21A - Greenbelt, 13074 98A Ave",1001440717,,13074,0,,,0703-000000707,entire site,Parks,,021,,,"21A - Greenbelt, 13074 98A Ave",Park,Parks,,,Moderate,021-03,09850,,,,OPERATING,20060420151100,,,,,,,
687,,,,,,"Passive Grass - Background; Royal Kwantlen Park, 13035 - 104 Ave",1001440713,,13035,0,,,0703-000000010,along Old Yale Rd edge of site,PARKS,,011,,20160115,"Royal Kwantlen Park, 13035 104 Ave",Park,PARKS,,,Background,011-04,10400,,,,OPERATING,,,,,,,,
